SEASON_YEAR,PLAYER_ID,FIRST_NAME,LAST_NAME,POSITION,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN_FT_IN,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
2024,1642356,JT,Toppin,PF,6' 7.00'',,221.00,7' 0.50'',8' 10.00'',,9.25,9.25
2024,1642281,Jaylon,Tyson,SF,6' 5.50'',,218.20,6' 8.00'',8' 6.50'',,8.25,9.5
2024,1642266,Ja'Kobe,Walter,SG,6' 4.25'',,197.60,6' 10.00'',8' 6.50'',,8.75,9.75
2024,1642276,Kel'el,Ware,C,6' 11.75'',,230.00,7' 4.50'',9' 4.50'',,9.5,10.25
2024,1642364,Jamir,Watkins,SF,6' 5.00'',,211.60,6' 10.75'',8' 8.00'',,9.0,9.5
2024,1642377,Jaylen,Wells,SF,6' 6.50'',,206.20,6' 7.25'',8' 7.50'',,8.25,9.25
2024,1642262,Cody,Williams,SF,6' 6.50'',,178.40,7' 1.00'',8' 7.00'',,8.25,9.0
2025,1641891,Izan,Almansa,C,6' 9.25'',,220.40,7' 1.75'',9' 1.50'',,9.25,9.5
2025,1642921,Neoklis,Avdalas,SF,6' 7.50'',,197.80,6' 9.00'',8' 8.50'',,8.25,9.75
2025,1642846,Ace,Bailey,SF-PF,6' 7.50'',,202.80,7' 0.50'',8' 11.00'',,8.5,9.0
2025,1642926,Tamar,Bates,SG,6' 3.75'',,191.40,6' 10.25'',8' 7.00'',,9.75,9.0
2025,1642866,Joan,Beringer,C,6' 11.00'',,234.80,7' 4.50'',9' 3.00'',,9.75,10.0
2025,1642886,Koby,Brea,SG,6' 5.75'',,201.80,6' 5.25'',8' 5.50'',,8.5,9.25
2025,1641780,Johni,Broome,SF-PF,6' 9.25'',,249.40,7' 0.25'',9' 0.50'',,9.25,10.25
2025,1642868,Carter,Bryant,SF-PF,6' 6.50'',,214.80,6' 11.75'',8' 10.00'',,8.5,9.5
2025,1642891,Miles,Byrd,SG,6' 4.75'',,181.80,6' 10.00'',8' 6.50'',,8.75,9.25
2025,1642383,Walter,Clayton Jr.,PG-SG,6' 2.00'',,199.00,6' 4.00'',8' 1.50'',,8.25,9.75
2025,1642363,Nique,Clifford,PG-SG,6' 5.25'',,202.00,6' 8.00'',8' 6.50'',,8.25,8.5
2025,1642960,Alex,Condon,SF-PF,6' 11.25'',,221.80,7' 0.75'',8' 11.50'',,9.25,9.75
2025,1642907,Cedric,Coward,PG-SG,6' 5.25'',,213.00,7' 2.25'',8' 10.00'',,9.25,10.0
2025,1642856,Egor,Demin,PG-SG,6' 8.25'',,199.20,6' 10.25'',8' 9.50'',,8.25,9.25
2025,1642915,Eric,Dixon,PF,6' 7.50'',,258.60,6' 11.50'',8' 8.00'',,8.75,10.0
2025,1642845,VJ,Edgecombe,PG-SG,6' 4.00'',,193.20,6' 7.50'',8' 5.50'',,8.5,9.5
2025,1642855,Noa,Essengue,PF,6' 10.00'',,204.00,7' 1.00'',9' 2.00'',,8.97,10.62
2025,1642847,Jeremiah,Fears,PG-SG,6' 2.50'',,179.60,6' 5.25'',8' 2.50'',,8.25,9.25
2025,1642843,Cooper,Flagg,SF-PF,6' 7.75'',,221.00,7' 0.00'',8' 10.50'',,8.75,9.75
2025,1642858,Boogie,Fland,PG,6' 2.00'',,172.40,6' 6.00'',8' 2.00'',,8.5,9.0
2025,1642853,Rasheer,Fleming,SF-PF,6' 8.25'',,232.40,7' 5.25'',9' 1.00'',,9.5,9.5
2025,1642884,Vladislav,Goldin,C,7' 0.00'',,253.40,7' 5.25'',9' 3.00'',,9.5,11.75
2025,1642864,Hugo,González,SF,6' 6.25'',,222.70,6' 10.75'',8' 5.50'',,10.25,9.0
2025,1642919,PJ,Haggerty,SG,6' 2.25'',,189.40,6' 6.50'',8' 1.50'',,8.5,9.5
2025,1642844,Dylan,Harper,PG-SG,6' 4.50'',,213.20,6' 10.50'',8' 6.00'',,9.25,9.25
2025,1642916,Ben,Henshall,SG,6' 5.50'',,193.40,6' 6.50'',8' 3.50'',,8.0,8.0
2025,1642857,Kasparas,Jakucionis,PG-SG,6' 4.75'',,205.20,6' 7.75'',8' 3.50'',,8.5,9.75
2025,1642883,Sion,James,SG,6' 4.50'',,217.60,6' 6.50'',8' 4.00'',,8.25,9.25
2025,1642848,Tre,Johnson,PG-SG,6' 4.75'',,190.40,6' 10.25'',8' 5.00'',,8.5,8.0
2025,1642880,Kam,Jones,PG,6' 3.25'',,202.40,6' 6.00'',8' 4.50'',,8.25,8.5
2025,1641750,Ryan,Kalkbrenner,C,7' 1.00'',,257.40,7' 6.00'',9' 4.00'',,9.25,11.25
2025,1642909,Karter,Knox,SF,6' 5.00'',,214.20,6' 10.25'',8' 6.50'',,9.0,9.5
2025,1642851,Kon,Knueppel,PG-SG,6' 5.00'',,219.00,6' 6.25'',8' 5.50'',,8.5,9.75
2025,1642404,Chaz,Lanier,PG-SG,6' 3.75'',,205.80,6' 9.00'',8' 5.50'',,8.5,9.75
2025,1642865,Yaxel,Lendeborg,PF,6' 8.50'',,234.60,7' 4.00'',9' 0.50'',,9.25,10.0
2025,1642961,RJ,Luis Jr.,SF,6' 5.75'',,210.00,6' 10.50'',8' 7.50'',,9.0,10.0
2025,1642863,Khaman,Maluach,C,7' 0.75'',,252.80,7' 6.75'',9' 6.00'',,9.75,10.25
2025,1642881,Bogoljub,Markovic,PF,6' 10.50'',,213.2,6' 11.50'',9' 2.00'',,8.25,9.75
2025,1642918,Alijah,Martin,SG,6' 1.50'',,208.40,6' 7.50'',8' 3.50'',,8.25,9.25
2025,1642862,Liam,McNeeley,SF-PF,6' 6.75'',,214.60,6' 8.50'',8' 3.50'',,8.75,10.0
2025,1642944,Mackenzie,Mgbako,SF-PF,6' 7.50'',,216.40,6' 10.25'',8' 7.00'',,9.0,9.25
2025,1642922,Jalon,Moore,SF,6' 6.25'',,203.40,6' 10.25'',8' 8.50'',,9.0,9.5
2025,1642867,Collin,Murray-Boyles,SF-PF,6' 6.50'',,239.20,7' 0.75'',8' 10.00'',,8.5,10.25
2025,1641761,Grant,Nelson,PF,6' 10.00'',,229.80,7' 0.00'',9' 1.00'',,9.0,9.75
2025,1642948,Ryan,Nembhard,PG,5' 11.00'',,175.80,6' 2.25'',7' 10.00'',,9.5,8.25
2025,1642854,Asa,Newell,SF-PF,6' 9.00'',,223.80,6' 11.25'',8' 11.50'',,9.25,10.0
2025,1642949,Yanic Konan,Niederhauser,C,6' 11.25'',,242.60,7' 3.25'',9' 3.00'',,9.5,9.0
2025,1642950,Lachlan,Olbrich,PF,6' 8.75'',,230.20,6' 11.25'',8' 11.50'',,10.0,9.0
2025,1642923,Otega,Oweh,SG,6' 4.25'',,212.60,6' 8.50'',8' 5.50'',,8.5,9.5
2025,1641825,Dink,Pate,SG,6' 6.25'',,200.80,6' 9.75'',8' 8.00'',,8.5,9.0
2025,1642877,Micah,Peavy,SF,6' 6.25'',,211.60,6' 7.25'',8' 5.00'',,8.5,8.75
2025,1642869,Noah,Penda,PF,6' 7.25'',,241.8,6' 11.50'',8' 10.50'',,8.25,9.75
2025,1642861,Tahaad,Pettiford,PG,6' 0.25'',,168.80,6' 5.50'',8' 0.00'',,8.25,8.5
2025,1642889,Labaron,Philon,PG-SG,6' 2.75'',,174.60,6' 6.25'',8' 3.50'',,8.5,9.0
2025,1642962,Drake,Powell,SF-PF,6' 5.25'',,200.40,7' 0.00'',8' 7.00'',,8.75,10.0
2025,1642878,Tyrese,Proctor,PG-SG,6' 4.25'',,183.20,6' 7.25'',8' 4.50'',,8.25,9.0
2025,1642852,Derik,Queen,C,6' 9.25'',,247.80,7' 0.50'',9' 1.50'',,9.0,9.5
2025,1642875,Maxime,Raynaud,C,7' 0.25'',,236.80,7' 1.25'',9' 2.00'',,9.0,10.25
2025,1642859,Jase,Richardson,PG-SG,6' 0.50'',,178.40,6' 6.00'',8' 2.50'',,8.5,9.5
2025,1642860,Will,Riley,SF-PF,6' 8.25'',,185.60,6' 8.75'',8' 8.00'',,8.5,9.0
2025,1642913,Michael,Ruzic,PF,6' 11.00'',,221.40,7' 0.75'',9' 0.00'',,9.0,9.25
2025,1642282,Hunter,Sallis,SG,6' 3.75'',,181.40,6' 10.00'',8' 4.00'',,8.5,9.75
2025,1642920,Kobe,Sanders,SF,6' 7.00'',,203.20,6' 8.25'',8' 7.00'',,8.5,9.25
2025,1642879,Ben,Saraf,PG,6' 6.00'',,199.00,6' 8.70'',8' 4.00'',,9.44,8.07
2025,1641813,Mark,Sears,PG,5' 10.75'',,183.40,6' 2.00'',7' 8.50'',,8.0,8.75
2025,1642917,Max,Shulga,SG,6' 4.25'',,206.40,6' 5.75'',8' 3.00'',,8.0,9.75
2025,1642914,Javon,Small,PG,6' 1.00'',,190.00,6' 4.75'',8' 0.00'',,8.25,9.75
2025,1642850,Thomas,Sorber,C,6' 9.25'',,262.80,7' 6.00'',9' 1.00'',,8.5,9.0
2025,1642876,Adou,Thiero,PG-SG,6' 6.25'',,218.40,7' 0.00'',8' 8.50'',,9.0,10.25
2025,1642910,John,Tonje,SG,6' 4.75'',,211.80,6' 9.00'',8' 6.50'',,9.0,9.5
2025,1642893,Alex,Toohey,SF,6' 7.75'',,222.80,6' 10.75'',8' 8.50'',,9.0,10.25
2025,1642849,Nolan,Traoré,PG,6' 3.00'',,175,6' 8.00'',8' 5.50'',,7.75,9.25
2025,1642870,Milos,Uzan,PG,6' 3.25'',,186.40,6' 5.25'',8' 1.50'',,7.75,9.0
2025,1642364,Jamir,Watkins,SF,6' 5.00'',,214.60,6' 11.25'',8' 6.50'',,9.25,9.75
2025,1642924,Brice,Williams,SG,6' 5.25'',,205.80,6' 10.75'',8' 7.00'',,9.0,10.75
2025,1642963,Darrion,Williams,SF,6' 4.50'',,236.00,6' 6.50'',8' 5.00'',,9.0,10.5
2025,1642874,Danny,Wolf,SF-PF,6' 10.50'',,251.80,7' 2.25'',9' 1.00'',,9.25,9.75
2025,1642905,Hansen,Yang,C,7' 1.00'',,252.60,7' 2.75'',9' 3.00'',,10.0,11.25
2025,1642911,Rocco,Zikarsky,C,7' 3.00'',,257.00,7' 4.75'',9' 6.50'',,9.0,9.75
2026,1643587,Matthew,Able,SG,6' 3.75'',,195.80,6' 8.25'',8' 7.00'',,8.75,10.5
2026,1643411,Darius,Acuff Jr.,PG,6' 2.00'',,185.80,6' 6.50'',8' 2.50'',,8.5,9.25
2026,1643533,Amari,Allen,SF,6' 5.25'',,204.60,6' 8.00'',8' 3.50'',,8.25,9.25
2026,1643417,Nathaniel,Ament,PF,6' 9.50'',,210.80,6' 11.50'',9' 1.50'',,8.5,9.5
2026,1643515,Christian,Anderson,PG,6' 1.00'',,180.40,6' 6.25'',8' 0.50'',,8.5,8.25
2026,1643591,Tobe,Awaka,C,6' 8.00'',,261.40,7' 2.25'',8' 9.00'',,9.25,10.0
2026,1643540,Flory,Bidunga,C,6' 7.75'',,228.60,7' 3.25'',8' 10.50'',,9.25,10.5
2026,1643548,Tyler,Bilodeau,PF,6' 7.25'',,228.20,7' 0.75'',8' 11.00'',,9.0,9.5
2026,1643612,John,Blackwell,SG,6' 3.25'',,199.60,6' 2.25'',8' 2.00'',,8.25,9.5
2026,1643409,Cameron,Boozer,PF,6' 8.25'',,252.80,7' 1.50'',9' 0.00'',,8.75,9.75
2026,1643573,Kylan,Boswell,PG,6' 1.25'',,226.00,6' 7.00'',7' 11.00'',,8.0,8.5
2026,1643592,Nicholas,Boyd,PG,6' 1.00'',,176.20,6' 2.50'',8' 0.00'',,8.0,8.25
2026,1643558,Jaden,Bradley,PG,6' 2.50'',,205.40,6' 6.25'',8' 0.00'',,8.0,9.25
2026,1642350,Trevon,Brazile,PF,6' 9.50'',,225.60,7' 3.75'',9' 1.00'',,9.0,10.25
2026,1643576,Maliq,Brown,C,6' 8.00'',,216.60,7' 0.75'',8' 11.00'',,8.75,9.0
2026,1643414,Christopher,Brown Jr,PG,6' 3.50'',,190.20,6' 7.50'',8' 4.50'',,8.25,9.5
2026,1643415,Brayden,Burries,SG,6' 3.75'',,215.40,6' 6.00'',8' 2.50'',,8.25,9.25
2026,1643418,Cameron,Carr,SG,6' 4.50'',,184.40,7' 0.75'',8' 8.00'',,8.75,9.25
2026,1643572,Rafael,Castro,C,6' 9.00'',,224.40,7' 1.25'',9' 1.50'',,9.0,9.0
2026,1643416,Christopher,Cenac Jr.,PF,6' 10.25'',,239.60,7' 5.00'',9' 0.50'',,9.25,9.5
2026,1642929,Rueben,Chinyelu,C,6' 9.25'',,259.40,7' 7.50'',9' 3.50'',,10.0,10.25
2026,1643618,Jacob,Cofie,PF,6' 8.50'',,232.00,7' 0.00'',8' 11.00'',,8.5,9.5
2026,1643553,Ryan,Conwell,SG,6' 2.00'',,214.80,6' 7.00'',8' 0.50'',,8.5,9.0
2026,1643547,Sergio,De Larrea,PG,6' 6.00'',,204.20,6' 9.00'',,,8.75,9.5
2026,1643407,Anicet,Dybantsa,SF,6' 8.50'',,217.00,7' 0.50'',8' 10.00'',,8.5,9.0
2026,1643544,Zuby,Ejiofor,C,6' 7.50'',,245.20,7' 2.00'',8' 11.00'',,9.25,9.75
2026,1642912,Isaiah,Evans,SG,6' 5.50'',,186.00,6' 8.75'',8' 8.50'',,8.5,9.0
2026,1643578,Jeremy,Fears Jr.,PG,6' 0.00'',,196.20,6' 4.00'',8' 1.50'',,8.0,9.0
2026,1643412,Kingston,Flemings,PG,6' 2.50'',,183.40,6' 3.50'',8' 2.50'',,8.5,9.5
2026,1643551,Ja'Kobi,Gillespie,PG,5' 11.75'',,181.80,6' 4.00'',7' 11.50'',,8.0,9.5
2026,1643512,Allen,Graves,PF,6' 7.75'',,225.60,7' 0.00'',8' 10.50'',,9.0,9.5
2026,1643545,Keyshawn,Hall,SF,6' 6.00'',,227.40,6' 10.25'',8' 9.00'',,9.5,9.75
2026,1643541,Jaden,Harris,SF,,,,,,,,
2026,1643624,Bryce,Hopkins,PF,6' 6.00'',,218.80,6' 10.50'',8' 9.00'',,9.25,10.0
2026,1643538,Joshua,Jefferson,PF,6' 7.75'',,246.20,6' 10.75'',8' 8.50'',,9.0,10.0
2026,1643516,Morez,Johnson,PF,6' 9.00'',,250.60,7' 3.50'',8' 11.00'',,9.5,10.0
2026,1642284,Alex,Karaban,PF,6' 6.75'',,225.20,6' 11.00'',8' 8.50'',,8.5,9.5
2026,1643626,Trey,Kaufman-Renn,PF,6' 7.75'',,241.20,6' 10.50'',8' 9.50'',,8.5,9.75
2026,1643583,Jack,Kayil,PG,,,,,,,,
2026,1643588,Tobi,Lawal,PF,6' 7.25'',,214.40,6' 10.50'',8' 8.50'',,8.5,9.0
2026,1642865,Yaxel,Lendeborg,PF,6' 8.75'',,241.40,7' 3.25'',9' 0.50'',,9.0,10.0
2026,1643510,Karim,Lopez,PF,6' 8.25'',,221.80,6' 11.50'',8' 9.50'',,9.5,11.0
2026,1643530,Aday,Mara,C,7' 3.00'',,259.80,7' 6.00'',9' 9.00'',,9.0,9.5
2026,1643568,Nick,Martinelli,PF,6' 6.50'',,223.60,6' 10.00'',8' 8.50'',,8.75,9.75
2026,1642394,Baba,Miller,PF,6' 10.50'',,208.20,7' 1.75'',9' 3.00'',,9.0,10.0
2026,1641759,Dillon,Mitchell,PF,6' 6.75'',,202.20,6' 10.50'',8' 8.50'',,8.5,9.75
2026,1643521,Milan,Momcilovic,PF,6' 8.00'',,218.20,6' 9.25'',8' 6.50'',,8.0,9.5
2026,1643613,Malachi,Moreno,C,6' 11.25'',,242.80,7' 1.50'',9' 3.50'',,9.25,9.25
2026,1643593,Izaiyah,Nelson,C,6' 8.25'',,219.40,7' 2.50'',9' 0.00'',,9.25,9.5
2026,1643589,Tyler,Nickel,SF,6' 6.00'',,217.40,6' 8.50'',8' 6.50'',,8.5,10.0
2026,1643635,Aaron,Nkrumah,SG,6' 5.00'',,188.80,6' 10.25'',8' 8.00'',,8.75,8.5
2026,1643536,Ebuka,Okorie,PG,6' 1.25'',,186.00,6' 7.75'',8' 2.00'',,9.0,9.25
2026,1643590,Felix,Okpara,C,6' 10.00'',,237.40,7' 2.00'',9' 4.00'',,8.75,9.0
2026,1642391,Ugonna,Onyenso,C,6' 11.00'',,236.80,7' 4.75'',9' 5.00'',,9.5,10.0
2026,1642923,Otega,Oweh,SG,6' 4.25'',,216.00,6' 8.25'',8' 5.00'',,8.0,9.5
2026,1643520,Koa,Peat,PF,6' 7.00'',,245.00,6' 11.25'',8' 8.00'',,9.0,10.0
2026,1643408,Darryn,Peterson,SG,6' 4.50'',,198.80,6' 9.75'',8' 7.00'',,8.5,9.25
2026,1642889,Labaron,Philon,PG,6' 2.50'',,176.20,6' 6.25'',8' 3.50'',,8.5,9.0
2026,1643519,Jayden,Quaintance,C,6' 9.00'',,253.40,7' 5.25'',9' 1.00'',,9.5,11.0
2026,1643542,Tarris,Reed Jr.,C,6' 9.75'',,263.60,7' 4.25'',9' 2.00'',,9.25,10.0
2026,1643586,Billy,Richmond III,SF,6' 5.75'',,195.40,6' 8.00'',8' 5.00'',,9.0,9.25
2026,1643563,Richie,Saunders,SG,6' 5.00'',,204.80,6' 8.75'',8' 6.50'',,8.5,10.25
2026,1643567,Emanuel,Sharp,SG,6' 2.75'',,208.40,6' 3.00'',8' 2.50'',,8.0,8.25
2026,1643552,Braden,Smith,PG,5' 10.25'',,166.60,6' 3.25'',7' 9.50'',,8.25,8.25
2026,1643419,Hannes,Steinbach,C,6' 10.25'',,248.00,7' 2.25'',9' 0.00'',,9.0,10.0
2026,1642892,Bennett,Stirtz,PG,6' 2.50'',,186.20,6' 6.00'',8' 2.50'',,8.5,9.75
2026,1642887,Andrej,Stojakovic,SF,6' 5.50'',,206.00,6' 8.25'',8' 4.00'',,8.5,10.0
2026,1643614,Peter,Suder,SG,6' 3.75'',,213.40,6' 8.00'',8' 3.50'',,8.5,9.0
2026,1643543,Luigi,Suigo,C,7' 2.75'',,289.00,7' 5.50'',9' 6.00'',,9.25,10.5
2026,1643517,Dailyn,Swain,SF,6' 6.50'',,211.20,6' 10.00'',8' 8.50'',,8.0,9.25
2026,1643535,Tyler,Tanner,PG,5' 10.75'',,166.80,6' 4.25'',7' 9.00'',,8.25,10.0
2026,1643509,Meleek,Thomas,SG,6' 3.00'',,189.60,6' 6.75'',8' 4.00'',,8.0,7.5
2026,1643570,Bruce,Thornton,PG,6' 0.00'',,223.00,6' 5.00'',8' 0.50'',,8.5,9.0
2026,1642870,Milos,Uzan,PG,6' 3.00'',,185.00,6' 5.00'',8' 2.00'',,8.0,9.0
2026,1643539,Henri,Veesaar,C,6' 11.25'',,227.20,7' 2.00'',9' 3.00'',,8.75,9.5
2026,1643413,Keaton,Wagler,PG,6' 5.00'',,188.00,6' 6.25'',8' 4.00'',,8.0,9.25
2026,1643410,Caleb,Wilson,PF,6' 9.25'',,210.80,7' 0.25'',9' 0.00'',,9.0,9.75
2026,1643537,Tounde,Yessoufou,SG,6' 4.25'',,219.80,6' 10.00'',8' 7.00'',,8.5,9.0
